AAPL,Date_AAPL,MSFT,Date_MSFT,GOOGL,Date_GOOGL,TSLA,Date_TSLA
AAPL,,MSFT,,GOOGL,,TSLA,
40.0280876159668,2017-12-28,78.6593246459961,2017-12-28,52.364707946777344,2017-12-28,21.02400016784668,2017-12-28
39.5952262878418,2017-12-29,78.494140625,2017-12-29,52.23824691772461,2017-12-29,20.75666618347168,2017-12-29
40.304176330566406,2018-01-02,78.870361328125,2018-01-02,53.22063446044922,2018-01-02,21.368667602539062,2018-01-02
40.29715347290039,2018-01-03,79.23741149902344,2018-01-03,54.12862777709961,2018-01-03,21.149999618530273,2018-01-03
40.48434066772461,2018-01-04,79.93482971191406,2018-01-04,54.338890075683594,2018-01-04,20.974666595458984,2018-01-04
40.94527053833008,2018-01-05,80.92584991455078,2018-01-05,55.0594367980957,2018-01-05,21.10533332824707,2018-01-05
40.79319381713867,2018-01-08,81.0084457397461,2018-01-08,55.25382995605469,2018-01-08,22.42733383178711,2018-01-08
40.78850555419922,2018-01-09,80.95338439941406,2018-01-09,55.18341064453125,2018-01-09,22.246000289916992,2018-01-09
40.779136657714844,2018-01-10,80.5863265991211,2018-01-10,55.0519905090332,2018-01-10,22.31999969482422,2018-01-10
41.01076889038086,2018-01-11,80.82492065429688,2018-01-11,55.14671325683594,2018-01-11,22.530000686645508,2018-01-11
41.43427658081055,2018-01-12,82.21971130371094,2018-01-12,56.069087982177734,2018-01-12,22.4146671295166,2018-01-12
41.223690032958984,2018-01-16,81.07268524169922,2018-01-16,56.07156753540039,2018-01-16,22.67066764831543,2018-01-16
41.90454864501953,2018-01-17,82.7152328491211,2018-01-17,56.48813247680664,2018-01-17,23.143999099731445,2018-01-17
41.94200134277344,2018-01-18,82.67849731445312,2018-01-18,56.332908630371094,2018-01-18,22.971332550048828,2018-01-18
41.754825592041016,2018-01-19,82.58677673339844,2018-01-19,56.706321716308594,2018-01-19,23.334667205810547,2018-01-19
41.413204193115234,2018-01-22,84.06415557861328,2018-01-22,57.73085021972656,2018-01-22,23.437332153320312,2018-01-22
41.42256164550781,2018-01-23,84.33027648925781,2018-01-23,58.32643127441406,2018-01-23,23.519332885742188,2018-01-23
40.76277160644531,2018-01-24,84.25687408447266,2018-01-24,58.08442687988281,2018-01-24,23.05933380126953,2018-01-24
40.03511047363281,2018-01-25,84.72486114501953,2018-01-25,58.62248611450195,2018-01-25,22.50933265686035,2018-01-25
40.12868881225586,2018-01-26,86.31233215332031,2018-01-26,58.891265869140625,2018-01-26,22.856666564941406,2018-01-26
39.29808807373047,2018-01-29,86.18389129638672,2018-01-29,58.83770751953125,2018-01-29,23.302000045776367,2018-01-29
39.066463470458984,2018-01-30,85.10106658935547,2018-01-30,58.38593673706055,2018-01-30,23.05466651916504,2018-01-30
39.174095153808594,2018-01-31,87.18409729003906,2018-01-31,58.6264533996582,2018-01-31,23.62066650390625,2018-01-31
39.255977630615234,2018-02-01,86.49586486816406,2018-02-01,58.595211029052734,2018-02-01,23.28333282470703,2018-02-01
37.55265808105469,2018-02-02,84.22012329101562,2018-02-02,55.50128173828125,2018-02-02,22.916667938232422,2018-02-02
36.61442947387695,2018-02-05,80.75152587890625,2018-02-05,52.68406677246094,2018-02-05,22.208667755126953,2018-02-05
38.14461135864258,2018-02-06,83.80720520019531,2018-02-06,53.777034759521484,2018-02-06,22.264667510986328,2018-02-06
37.32804489135742,2018-02-07,82.22888946533203,2018-02-07,52.337928771972656,2018-02-07,23.0,2018-02-07
36.3008918762207,2018-02-08,78.00782012939453,2018-02-08,49.97248077392578,2018-02-08,21.01533317565918,2018-02-08
36.744911193847656,2018-02-09,80.91667175292969,2018-02-09,51.884666442871094,2018-02-09,20.69466781616211,2018-02-09
38.224952697753906,2018-02-12,81.7884292602539,2018-02-12,52.295772552490234,2018-02-12,21.048667907714844,2018-02-12
38.60788345336914,2018-02-13,82.43075561523438,2018-02-13,52.27494812011719,2018-02-13,21.577333450317383,2018-02-13
39.319705963134766,2018-02-14,83.72147369384766,2018-02-14,53.19533920288086,2018-02-14,21.487333297729492,2018-02-14
40.640010833740234,2018-02-15,85.42709350585938,2018-02-15,54.12069320678711,2018-02-15,22.271333694458008,2018-02-15
40.50844955444336,2018-02-16,84.81858825683594,2018-02-16,54.32599639892578,2018-02-16,22.365999221801758,2018-02-16
40.37217712402344,2018-02-20,85.48239135742188,2018-02-20,54.7271842956543,2018-02-20,22.31800079345703,2018-02-20
40.18894958496094,2018-02-21,84.34839630126953,2018-02-21,55.231014251708984,2018-02-21,22.219999313354492,2018-02-21
40.524879455566406,2018-02-22,84.56969451904297,2018-02-22,55.04009246826172,2018-02-22,23.077999114990234,2018-02-22
41.22965621948242,2018-02-23,86.71780395507812,2018-02-23,55.942138671875,2018-02-23,23.469999313354492,2018-02-23
42.04485321044922,2018-02-26,87.97163391113281,2018-02-26,56.716243743896484,2018-02-26,23.827999114990234,2018-02-26
41.908607482910156,2018-02-27,86.84684753417969,2018-02-27,55.41748046875,2018-02-27,23.39933204650879,2018-02-27
41.84516906738281,2018-02-28,86.45042419433594,2018-02-28,54.74354553222656,2018-02-28,22.87066650390625,2018-02-28
41.11220932006836,2018-03-01,85.60224151611328,2018-03-01,53.13136672973633,2018-03-01,22.062000274658203,2018-03-01
41.396461486816406,2018-03-02,85.78666687011719,2018-03-02,53.76265335083008,2018-03-02,22.341333389282227,2018-03-02
41.539772033691406,2018-03-05,86.33056640625,2018-03-05,54.2892951965332,2018-03-05,22.22333335876465,2018-03-05
41.504539489746094,2018-03-06,86.03556823730469,2018-03-06,54.593780517578125,2018-03-06,21.8799991607666,2018-03-06
41.11924743652344,2018-03-07,86.53340911865234,2018-03-07,55.29498291015625,2018-03-07,22.15333366394043,2018-03-07
41.56796646118164,2018-03-08,87.0589370727539,2018-03-08,56.00611114501953,2018-03-08,21.940000534057617,2018-03-08
42.28213882446289,2018-03-09,89.00421905517578,2018-03-09,57.56621551513672,2018-03-09,21.81133270263672,2018-03-09
42.69091033935547,2018-03-12,89.21623992919922,2018-03-12,57.81863021850586,2018-03-12,23.034000396728516,2018-03-12
42.279788970947266,2018-03-13,87.04048156738281,2018-03-13,56.52829360961914,2018-03-13,22.78933334350586,2018-03-13
41.920352935791016,2018-03-14,86.5241928100586,2018-03-14,56.97361755371094,2018-03-14,21.775333404541016,2018-03-14
41.96968078613281,2018-03-15,86.82843780517578,2018-03-15,57.05890655517578,2018-03-15,21.706666946411133,2018-03-15
41.821693420410156,2018-03-16,87.21566009521484,2018-03-16,56.256046295166016,2018-03-16,21.42333221435547,2018-03-16
41.18267822265625,2018-03-19,85.63912200927734,2018-03-19,54.55262756347656,2018-03-19,20.90399932861328,2018-03-19
41.1685905456543,2018-03-20,85.86040496826172,2018-03-20,54.34086990356445,2018-03-20,20.703332901000977,2018-03-20
40.23591995239258,2018-03-21,85.26114654541016,2018-03-21,54.251617431640625,2018-03-21,21.101999282836914,2018-03-21
39.667396545410156,2018-03-22,82.78109741210938,2018-03-22,52.22584915161133,2018-03-22,20.606666564941406,2018-03-22
38.74884033203125,2018-03-23,80.37486267089844,2018-03-23,50.90675735473633,2018-03-23,20.1026668548584,2018-03-23
40.58831787109375,2018-03-26,86.45963287353516,2018-03-26,52.272464752197266,2018-03-26,20.278667449951172,2018-03-26
39.547584533691406,2018-03-27,82.48607635498047,2018-03-27,49.93429183959961,2018-03-27,18.61199951171875,2018-03-27
39.11062240600586,2018-03-28,82.41234588623047,2018-03-28,49.84701919555664,2018-03-28,17.185333251953125,2018-03-28
39.41602325439453,2018-03-29,84.14557647705078,2018-03-29,51.431915283203125,2018-03-29,17.742000579833984,2018-03-29
39.157615661621094,2018-04-02,81.6102294921875,2018-04-02,50.216461181640625,2018-04-02,16.832000732421875,2018-04-02
39.55933380126953,2018-04-03,82.70735168457031,2018-04-03,50.5164794921875,2018-04-03,17.8353328704834,2018-04-03
40.3158073425293,2018-04-04,85.12286376953125,2018-04-04,51.06346130371094,2018-04-04,19.12933349609375,2018-04-04
40.59536361694336,2018-04-05,85.16893005371094,2018-04-05,51.20875549316406,2018-04-05,20.381332397460938,2018-04-05
39.55699157714844,2018-04-06,83.18678283691406,2018-04-06,50.08355712890625,2018-04-06,19.953332901000977,2018-04-06
39.94930648803711,2018-04-09,83.68462371826172,2018-04-09,50.58640670776367,2018-04-09,19.310667037963867,2018-04-09
40.701080322265625,2018-04-10,85.6299057006836,2018-04-10,51.400177001953125,2018-04-10,20.31333351135254,2018-04-10
40.51078414916992,2018-04-11,84.68949890136719,2018-04-11,50.83286666870117,2018-04-11,20.062000274658203,2018-04-11
40.910152435302734,2018-04-12,86.27525329589844,2018-04-12,51.439353942871094,2018-04-12,19.60533332824707,2018-04-12
41.04877853393555,2018-04-13,85.81428527832031,2018-04-13,51.37736129760742,2018-04-13,20.022666931152344,2018-04-13
41.304847717285156,2018-04-16,86.8192138671875,2018-04-16,51.87623977661133,2018-04-16,19.413999557495117,2018-04-16
41.87336730957031,2018-04-17,88.5708999633789,2018-04-17,53.52561569213867,2018-04-17,19.179332733154297,2018-04-17
41.779388427734375,2018-04-18,88.91200256347656,2018-04-18,53.328739166259766,2018-04-18,19.55666732788086,2018-04-18
40.59536361694336,2018-04-19,88.60777282714844,2018-04-19,54.025978088378906,2018-04-19,20.005332946777344,2018-04-19
38.93207550048828,2018-04-20,87.58441925048828,2018-04-20,53.42444610595703,2018-04-20,19.349332809448242,2018-04-20
38.81930923461914,2018-04-23,87.90711212158203,2018-04-23,53.25038146972656,2018-04-23,18.891332626342773,2018-04-23
38.278987884521484,2018-04-24,85.85118103027344,2018-04-24,50.712860107421875,2018-04-24,18.8973331451416,2018-04-24
38.44578170776367,2018-04-25,85.10440826416016,2018-04-25,50.730220794677734,2018-04-25,18.71266746520996,2018-04-25
38.579681396484375,2018-04-26,86.90217590332031,2018-04-26,51.737892150878906,2018-04-26,19.031999588012695,2018-04-26
38.133323669433594,2018-04-27,88.34040069580078,2018-04-27,51.14974594116211,2018-04-27,19.60533332824707,2018-04-27
38.82400894165039,2018-04-30,86.21994018554688,2018-04-30,50.51152038574219,2018-04-30,19.593332290649414,2018-04-30
39.726139068603516,2018-05-01,87.58441925048828,2018-05-01,51.61093521118164,2018-05-01,19.994667053222656,2018-05-01
41.48104476928711,2018-05-02,86.21073150634766,2018-05-02,50.881961822509766,2018-05-02,20.07666778564453,2018-05-02
41.55621337890625,2018-05-03,86.72699737548828,2018-05-03,50.89434814453125,2018-05-03,18.963333129882812,2018-05-03
43.18660354614258,2018-05-04,87.7319564819336,2018-05-04,52.11922836303711,2018-05-04,19.606000900268555,2018-05-04
43.499061584472656,2018-05-07,88.70919036865234,2018-05-07,52.53876876831055,2018-05-07,20.184667587280273,2018-05-07
43.708152770996094,2018-05-08,88.3311996459961,2018-05-08,52.49562454223633,2018-05-08,20.131332397460938,2018-05-08
44.015899658203125,2018-05-09,89.37299346923828,2018-05-09,54.001182556152344,2018-05-09,20.456666946411133,2018-05-09
44.64550018310547,2018-05-10,90.26727294921875,2018-05-10,54.82040786743164,2018-05-10,20.334667205810547,2018-05-10
44.47570037841797,2018-05-11,90.07366180419922,2018-05-11,54.71676254272461,2018-05-11,20.070667266845703,2018-05-11
44.3719367980957,2018-05-14,90.37789916992188,2018-05-14,54.8764533996582,2018-05-14,19.46466636657715,2018-05-14
43.96865463256836,2018-05-15,89.72334289550781,2018-05-15,53.798851013183594,2018-05-15,18.94533348083496,2018-05-15
44.37900161743164,2018-05-16,89.9548110961914,2018-05-16,53.760169982910156,2018-05-16,19.09866714477539,2018-05-16
44.0983772277832,2018-05-17,89.05663299560547,2018-05-17,53.619834899902344,2018-05-17,18.96933364868164,2018-05-17
43.93800735473633,2018-05-18,89.22332000732422,2018-05-18,53.04359436035156,2018-05-18,18.454666137695312,2018-05-18
44.24930191040039,2018-05-21,90.37149810791016,2018-05-21,53.75620651245117,2018-05-21,18.965999603271484,2018-05-21
44.138458251953125,2018-05-22,90.27890014648438,2018-05-22,53.324771881103516,2018-05-22,18.333999633789062,2018-05-22
44.42145538330078,2018-05-23,91.35298919677734,2018-05-23,53.85291290283203,2018-05-23,18.60466766357422,2018-05-23
44.3719367980957,2018-05-24,91.02889251708984,2018-05-24,53.827606201171875,2018-05-24,18.523332595825195,2018-05-24
44.473331451416016,2018-05-25,91.07518005371094,2018-05-25,53.75967788696289,2018-05-25,18.59000015258789,2018-05-25
44.312965393066406,2018-05-29,90.75109100341797,2018-05-29,52.96574020385742,2018-05-29,18.917333602905273,2018-05-29
44.21864700317383,2018-05-30,91.62150573730469,2018-05-30,53.431888580322266,2018-05-30,19.447999954223633,2018-05-30
44.070068359375,2018-05-31,91.51966094970703,2018-05-31,54.54914855957031,2018-05-31,18.98200035095215,2018-05-31
44.86481857299805,2018-06-01,93.32522583007812,2018-06-01,56.28480911254883,2018-06-01,19.454666137695312,2018-06-01
45.23979568481445,2018-06-04,94.14004516601562,2018-06-04,57.17940902709961,2018-06-04,19.78266716003418,2018-06-04
45.588829040527344,2018-06-05,94.62153625488281,2018-06-05,57.07923889160156,2018-06-05,19.408666610717773,2018-06-05
45.7468376159668,2018-06-06,94.89933013916016,2018-06-06,56.87740707397461,2018-06-06,21.299999237060547,2018-06-06
45.62419891357422,2018-06-07,93.40855407714844,2018-06-07,56.256046295166016,2018-06-07,21.07266616821289,2018-06-07
45.20914840698242,2018-06-08,94.1030044555664,2018-06-08,56.17124557495117,2018-06-08,21.17733383178711,2018-06-08
45.098297119140625,2018-06-11,93.56597137451172,2018-06-11,56.57738494873047,2018-06-11,22.139999389648438,2018-06-11
45.345924377441406,2018-06-12,93.80670928955078,2018-06-12,56.938899993896484,2018-06-12,22.851333618164062,2018-06-12
44.973304748535156,2018-06-13,93.38075256347656,2018-06-13,56.74251937866211,2018-06-13,22.985332489013672,2018-06-13
44.99689483642578,2018-06-14,93.90855407714844,2018-06-14,57.5300178527832,2018-06-14,23.847999572753906,2018-06-14
44.53464889526367,2018-06-15,92.71409606933594,2018-06-15,57.48835754394531,2018-06-15,23.878000259399414,2018-06-15
44.511085510253906,2018-06-18,93.39006042480469,2018-06-18,58.69389343261719,2018-06-18,24.722000122070312,2018-06-18
43.79178237915039,2018-06-19,93.39006042480469,2018-06-19,58.4514045715332,2018-06-19,23.503332138061523,2018-06-19
43.98280334472656,2018-06-20,94.32524108886719,2018-06-20,58.71819305419922,2018-06-20,24.148000717163086,2018-06-20
43.737545013427734,2018-06-21,93.6492919921875,2018-06-21,57.99269485473633,2018-06-21,23.167333602905273,2018-06-21
43.61019515991211,2018-06-22,92.97337341308594,2018-06-22,57.98524856567383,2018-06-22,22.242000579833984,2018-06-22
42.96165084838867,2018-06-25,91.10298919677734,2018-06-25,56.49705505371094,2018-06-25,22.200666427612305,2018-06-25
43.494632720947266,2018-06-26,91.74185943603516,2018-06-26,56.166778564453125,2018-06-26,22.799999237060547,2018-06-26
43.43096160888672,2018-06-27,90.31593322753906,2018-06-27,55.38921356201172,2018-06-27,22.96666717529297,2018-06-27
43.74699020385742,2018-06-28,91.32521057128906,2018-06-28,55.877174377441406,2018-06-28,23.32866668701172,2018-06-28
43.65501022338867,2018-06-29,91.30669403076172,2018-06-29,55.99668502807617,2018-06-29,22.863332748413086,2018-06-29
44.14317321777344,2018-07-02,92.60298919677734,2018-07-02,56.637393951416016,2018-07-02,22.33799934387207,2018-07-02
43.374366760253906,2018-07-03,91.71408081054688,2018-07-03,55.356483459472656,2018-07-03,20.724000930786133,2018-07-03
43.723384857177734,2018-07-05,92.37150573730469,2018-07-05,56.59672546386719,2018-07-05,20.610666275024414,2018-07-05
44.32947540283203,2018-07-06,93.6678237915039,2018-07-06,57.280582427978516,2018-07-06,20.593332290649414,2018-07-06
44.945011138916016,2018-07-09,94.30670928955078,2018-07-09,57.88557815551758,2018-07-09,21.233999252319336,2018-07-09
44.8907585144043,2018-07-10,94.55671691894531,2018-07-10,57.878639221191406,2018-07-10,21.49799919128418,2018-07-10
44.308265686035156,2018-07-11,94.42708587646484,2018-07-11,58.09286880493164,2018-07-11,21.263999938964844,2018-07-11
45.05112838745117,2018-07-12,96.47340393066406,2018-07-12,59.570648193359375,2018-07-12,21.11400032043457,2018-07-12
45.12187576293945,2018-07-13,97.62156677246094,2018-07-13,59.727359771728516,2018-07-13,21.257999420166016,2018-07-13
45.02284240722656,2018-07-16,97.14008331298828,2018-07-16,59.33510208129883,2018-07-16,20.67333221435547,2018-07-16
45.150184631347656,2018-07-17,98.1030502319336,2018-07-17,60.15680694580078,2018-07-17,21.512666702270508,2018-07-17
44.902557373046875,2018-07-18,97.33452606201172,2018-07-18,60.14837646484375,2018-07-18,21.59000015258789,2018-07-18
45.25159454345703,2018-07-19,96.6678466796875,2018-07-19,59.46353530883789,2018-07-19,21.34866714477539,2018-07-19
45.147830963134766,2018-07-20,98.39934539794922,2018-07-20,59.40303039550781,2018-07-20,20.905332565307617,2018-07-20
45.18791580200195,2018-07-23,99.97345733642578,2018-07-23,60.05366134643555,2018-07-23,20.213333129882812,2018-07-23
45.5157356262207,2018-07-24,99.6864242553711,2018-07-24,62.39183044433594,2018-07-24,19.82866668701172,2018-07-24
45.9449348449707,2018-07-25,102.62163543701172,2018-07-25,63.274044036865234,2018-07-25,20.582666397094727,2018-07-25
45.80107116699219,2018-07-26,101.5012435913086,2018-07-26,63.74812698364258,2018-07-26,20.44333267211914,2018-07-26
45.03934860229492,2018-07-27,99.70491790771484,2018-07-27,62.13098907470703,2018-07-27,19.812000274658203,2018-07-27
44.7869987487793,2018-07-30,97.5660400390625,2018-07-30,60.99785232543945,2018-07-30,19.344667434692383,2018-07-30
44.876617431640625,2018-07-31,98.22343444824219,2018-07-31,60.85801315307617,2018-07-31,19.875999450683594,2018-07-31
47.52029800415039,2018-08-01,98.40863037109375,2018-08-01,61.1441535949707,2018-08-01,20.055999755859375,2018-08-01
48.90935516357422,2018-08-02,99.60307312011719,2018-08-02,61.54780960083008,2018-08-02,23.30266761779785,2018-08-02
49.05085754394531,2018-08-03,100.03827667236328,2018-08-03,61.4005241394043,2018-08-03,23.211332321166992,2018-08-03
49.30555725097656,2018-08-06,100.12159729003906,2018-08-06,61.376224517822266,2018-08-06,22.799333572387695,2018-08-06
48.843318939208984,2018-08-07,100.81604766845703,2018-08-07,62.277278900146484,2018-08-07,25.30466651916504,2018-08-07
48.876346588134766,2018-08-08,101.38086700439453,2018-08-08,62.54953384399414,2018-08-08,24.689332962036133,2018-08-08
49.2607421875,2018-08-09,101.54753875732422,2018-08-09,62.70474624633789,2018-08-09,23.496667861938477,2018-08-09
49.114017486572266,2018-08-10,100.92715454101562,2018-08-10,62.112144470214844,2018-08-10,23.69933319091797,2018-08-10
49.4311408996582,2018-08-13,100.19569396972656,2018-08-13,61.920230865478516,2018-08-13,23.76066780090332,2018-08-13
49.639408111572266,2018-08-14,101.4457015991211,2018-08-14,62.391334533691406,2018-08-14,23.176000595092773,2018-08-14
49.755367279052734,2018-08-15,100.07002258300781,2018-08-15,61.105960845947266,2018-08-15,22.57933235168457,2018-08-15
50.484283447265625,2018-08-16,100.05143737792969,2018-08-16,60.7013053894043,2018-08-16,22.363332748413086,2018-08-16
51.492454528808594,2018-08-17,99.99568939208984,2018-08-17,60.29417037963867,2018-08-17,20.366666793823242,2018-08-17
50.9907341003418,2018-08-20,99.33573150634766,2018-08-20,60.59666442871094,2018-08-20,20.562667846679688,2018-08-20
50.891326904296875,2018-08-21,98.50845336914062,2018-08-21,60.37153244018555,2018-08-21,21.459999084472656,2018-08-21
50.89370346069336,2018-08-22,99.5123291015625,2018-08-22,60.586753845214844,2018-08-22,21.44266700744629,2018-08-22
50.99783706665039,2018-08-23,99.9770736694336,2018-08-23,60.557491302490234,2018-08-23,21.34000015258789,2018-08-23
51.15639877319336,2018-08-24,100.75786590576172,2018-08-24,61.33060836791992,2018-08-24,21.521333694458008,2018-08-24
51.5776481628418,2018-08-27,101.87325286865234,2018-08-27,62.29859924316406,2018-08-27,21.284666061401367,2018-08-27
51.994171142578125,2018-08-28,102.48676300048828,2018-08-28,61.78236770629883,2018-08-28,20.790666580200195,2018-08-28
52.77040481567383,2018-08-29,104.12265014648438,2018-08-29,62.71416091918945,2018-08-29,20.333999633789062,2018-08-29
53.25556182861328,2018-08-30,104.0575942993164,2018-08-30,62.207847595214844,2018-08-30,20.209999084472656,2018-08-30
53.87088394165039,2018-08-31,104.41080474853516,2018-08-31,61.08513259887695,2018-08-31,20.110666275024414,2018-08-31
54.043636322021484,2018-09-04,103.83451080322266,2018-09-04,60.069026947021484,2018-09-04,19.26333236694336,2018-09-04
53.69100570678711,2018-09-05,100.8415298461914,2018-09-05,59.46353530883789,2018-09-05,18.715999603271484,2018-09-05
52.79882049560547,2018-09-06,101.0738754272461,2018-09-06,58.714229583740234,2018-09-06,18.729999542236328,2018-09-06
52.37282180786133,2018-09-07,100.58126068115234,2018-09-07,58.3968505859375,2018-09-07,17.549333572387695,2018-09-07
51.66995620727539,2018-09-10,101.66876983642578,2018-09-10,58.27138900756836,2018-09-10,19.03333282470703,2018-09-10
52.976314544677734,2018-09-11,103.39763641357422,2018-09-11,59.01176834106445,2018-09-11,18.62933349609375,2018-09-11
52.31839370727539,2018-09-12,103.83451080322266,2018-09-12,58.09980392456055,2018-09-12,19.369333267211914,2018-09-12
53.582157135009766,2018-09-13,104.94992065429688,2018-09-13,58.62248611450195,2018-09-13,19.297332763671875,2018-09-13
52.97394943237305,2018-09-14,105.37747955322266,2018-09-14,58.41618728637695,2018-09-14,19.68000030517578,2018-09-14
51.563438415527344,2018-09-17,104.23420715332031,2018-09-17,57.51613235473633,2018-09-17,19.6560001373291,2018-09-17
51.648651123046875,2018-09-18,105.22874450683594,2018-09-18,57.87714385986328,2018-09-18,18.997333526611328,2018-09-18
51.67939758300781,2018-09-19,103.8252182006836,2018-09-19,58.23221206665039,2018-09-19,19.934667587280273,2018-09-19
52.072261810302734,2018-09-20,105.56338500976562,2018-09-20,59.090118408203125,2018-09-20,19.8886661529541,2018-09-20
51.51137161254883,2018-09-21,106.20471954345703,2018-09-21,58.12559127807617,2018-09-21,19.940000534057617,2018-09-21
52.25211715698242,2018-09-24,106.5858154296875,2018-09-24,58.49454116821289,2018-09-24,19.978666305541992,2018-09-24
52.58345031738281,2018-09-25,106.38133239746094,2018-09-25,59.205169677734375,2018-09-25,20.06599998474121,2018-09-25
52.16456604003906,2018-09-26,105.94448852539062,2018-09-26,59.21359634399414,2018-09-26,20.6386661529541,2018-09-26
53.23664093017578,2018-09-27,106.34417724609375,2018-09-27,59.87314987182617,2018-09-27,20.501333236694336,2018-09-27
53.42359161376953,2018-09-28,106.30697631835938,2018-09-28,59.85926055908203,2018-09-28,17.65133285522461,2018-09-28
53.7833137512207,2018-10-01,107.4595718383789,2018-10-01,59.93117141723633,2018-10-01,20.713333129882812,2018-10-01
54.26136779785156,2018-10-02,107.03201293945312,2018-10-02,59.88703536987305,2018-10-02,20.06800079345703,2018-10-02
54.921653747558594,2018-10-03,107.05059051513672,2018-10-03,60.07993698120117,2018-10-03,19.65333366394043,2018-10-03
53.95608901977539,2018-10-04,104.83838653564453,2018-10-04,58.37106704711914,2018-10-04,18.788667678833008,2018-10-04
53.08042907714844,2018-10-05,104.22489166259766,2018-10-05,57.9128532409668,2018-10-05,17.463333129882812,2018-10-05
52.957374572753906,2018-10-08,103.03514099121094,2018-10-08,57.322235107421875,2018-10-08,16.70400047302246,2018-10-08
53.69100570678711,2018-10-09,104.34574127197266,2018-10-09,56.78913497924805,2018-10-09,17.520000457763672,2018-10-09
51.2037353515625,2018-10-10,98.67578887939453,2018-10-10,54.160362243652344,2018-10-10,17.125333786010742,2018-10-10
50.751712799072266,2018-10-11,98.44341278076172,2018-10-11,54.08994674682617,2018-10-11,16.815332412719727,2018-10-11
52.56452560424805,2018-10-12,101.8453598022461,2018-10-12,55.56773376464844,2018-10-12,17.25200080871582,2018-10-12
51.44037628173828,2018-10-15,100.01425170898438,2018-10-15,54.6701545715332,2018-10-15,17.305999755859375,2018-10-15
52.57398986816406,2018-10-16,103.17455291748047,2018-10-16,56.18959426879883,2018-10-16,18.439332962036133,2018-10-16
52.3467903137207,2018-10-17,102.90499114990234,2018-10-17,55.91734313964844,2018-10-17,18.118667602539062,2018-10-17
51.12326431274414,2018-10-18,100.85081481933594,2018-10-18,54.44551086425781,2018-10-18,17.5939998626709,2018-10-18
51.9018669128418,2018-10-19,100.9995346069336,2018-10-19,54.806026458740234,2018-10-19,17.333332061767578,2018-10-19
52.21900177001953,2018-10-22,101.90113830566406,2018-10-22,55.11299133300781,2018-10-22,17.39666748046875,2018-10-22
52.71125411987305,2018-10-23,100.47901916503906,2018-10-23,55.28853988647461,2018-10-23,19.609333038330078,2018-10-23
50.903167724609375,2018-10-24,95.10651397705078,2018-10-24,52.4227294921875,2018-10-24,19.233333587646484,2018-10-24
52.0178337097168,2018-10-25,100.66490936279297,2018-10-25,54.7271842956543,2018-10-25,20.99066734313965,2018-10-25
51.18952941894531,2018-10-26,99.41938781738281,2018-10-26,53.743309020996094,2018-10-26,22.059999465942383,2018-10-26
50.22868347167969,2018-10-29,96.52864074707031,2018-10-29,51.312400817871094,2018-10-29,22.323333740234375,2018-10-29
50.47954559326172,2018-10-30,96.41709899902344,2018-10-30,52.045345306396484,2018-10-30,21.99333381652832,2018-10-30
51.79537582397461,2018-10-31,99.27996063232422,2018-10-31,54.08201599121094,2018-10-31,22.488000869750977,2018-10-31
52.59055709838867,2018-11-01,98.45269775390625,2018-11-01,53.8538932800293,2018-11-01,22.95199966430664,2018-11-01
49.102195739746094,2018-11-02,98.67578887939453,2018-11-02,53.13533401489258,2018-11-02,23.0939998626709,2018-11-02
47.7082633972168,2018-11-05,99.93062591552734,2018-11-05,52.35380172729492,2018-11-05,22.760000228881836,2018-11-05
48.22418212890625,2018-11-06,100.12579345703125,2018-11-06,53.04012680053711,2018-11-06,22.737333297729492,2018-11-06
49.68674850463867,2018-11-07,104.06688690185547,2018-11-07,54.9577751159668,2018-11-07,23.21066665649414,2018-11-07
49.513370513916016,2018-11-08,103.8716812133789,2018-11-08,54.2828483581543,2018-11-08,23.426666259765625,2018-11-08
48.558692932128906,2018-11-09,101.8453598022461,2018-11-09,53.40958023071289,2018-11-09,23.367332458496094,2018-11-09
46.112579345703125,2018-11-12,99.33573150634766,2018-11-12,52.03790283203125,2018-11-12,22.0853328704834,2018-11-12
45.651859283447266,2018-11-13,99.40080261230469,2018-11-13,51.96897888183594,2018-11-13,22.582000732421875,2018-11-13
44.36231231689453,2018-11-14,97.99118041992188,2018-11-14,52.29677200317383,2018-11-14,22.933332443237305,2018-11-14
45.457115173339844,2018-11-15,100.14759826660156,2018-11-15,53.11351776123047,2018-11-15,23.229333877563477,2018-11-15
45.96058654785156,2018-11-16,101.09046173095703,2018-11-16,52.97565841674805,2018-11-16,23.62066650390625,2018-11-16
44.13908004760742,2018-11-19,97.66446685791016,2018-11-19,50.94989776611328,2018-11-19,23.564666748046875,2018-11-19
42.030208587646484,2018-11-20,94.94792175292969,2018-11-20,51.10015869140625,2018-11-20,23.166000366210938,2018-11-20
41.98270034790039,2018-11-21,96.25482940673828,2018-11-21,51.743839263916016,2018-11-21,22.54599952697754,2018-11-21
40.9163932800293,2018-11-23,96.21751403808594,2018-11-23,51.08280563354492,2018-11-23,21.722000122070312,2018-11-23
41.4697380065918,2018-11-26,99.39144897460938,2018-11-26,52.36420822143555,2018-11-26,23.066667556762695,2018-11-26
41.379493713378906,2018-11-27,100.01693725585938,2018-11-27,52.18270492553711,2018-11-27,22.92799949645996,2018-11-27
42.970645904541016,2018-11-28,103.7323226928711,2018-11-28,54.14202117919922,2018-11-28,23.191333770751953,2018-11-28
